MaCCQE,CoulombCCQE,MaNCEL,EtaNCEL,NormCCMEC,NormNCMEC,FracPN_CCMEC,FracDelta_CCMEC,MaCCRES,MvCCRES,MaNCRES,MvNCRES,NonRESBGvpCC1pi,NonRESBGvpCC2pi,NonRESBGvpNC1pi,NonRESBGvpNC2pi,NonRESBGvnCC1pi,NonRESBGvnCC2pi,NonRESBGvnNC1pi,NonRESBGvnNC2pi,NonRESBGvbarpCC1pi,NonRESBGvbarpCC2pi,NonRESBGvbarpNC1pi,NonRESBGvbarpNC2pi,NonRESBGvbarnCC1pi,NonRESBGvbarnCC2pi,NonRESBGvbarnNC1pi,NonRESBGvbarnNC2pi,AhtBY,BhtBY,CV1uBY,CV2uBY,AGKYxF1pi,AGKYpT1pi,MFP_pi,MFP_N,FrCEx_pi,FrInel_pi,FrAbs_pi,FrCEx_N,FrInel_N,FrAbs_N,RDecBR1gamma,RDecBR1eta,XSecShape_CCMEC,RPA_CCQE
3.31258,0.647896,0.154232,-0.775061,1.36406,-5.35323,0.519663,0.148429,0.560908,0.883034,-1.23067,-0.990861,1.52666,-1.82499,1.21601,-0.775279,-1.67353,0.609789,-0.31192,-2.12604,0.676984,-2.63069,3.6433,1.02861,-1.47427,1.54435,0.407393,1.11458,-0.12934,-0.339023,0.220439,1.7411,-1.63191,-0.135142,0.200709,-0.982935,-0.682749,0.0897886,-2.16764,0.0428473,0.0752714,0.38415,1.27902,-0.0407128,1.0,0.151
2.24928,-1.08089,-1.29046,0.57014,1.84317,2.70147,0.116724,0.500477,0.548292,-0.432533,1.2578,-0.0579345,0.880327,-1.1137,0.879506,-1.66165,-0.305125,-0.334848,-0.490188,1.19976,-1.23971,0.0699307,-0.786089,0.273863,-0.435641,1.67063,0.0497467,-2.03103,-1.00713,-1.28573,-1.58702,-1.02693,1.14824,0.485435,-1.00706,-1.4738,-0.1556,-1.22059,-1.49741,0.935614,0.478177,-0.0186857,-1.27839,-0.880815,1.0,0.151
9.512,-1.28994,0.151614,1.05963,1.93692,0.431815,-0.422696,-0.976189,-0.350764,-0.381855,-0.256285,-0.360656,0.595682,0.474388,-0.258267,-0.0884162,-0.106106,-0.425672,-1.00872,0.408049,-0.0810304,-1.12012,-0.658389,-0.695877,0.282163,0.0787932,-0.0474289,0.677624,-0.514367,-1.06324,-0.378451,-0.969839,1.24867,1.05189,-0.439973,-0.60582,0.428295,0.695775,0.53429,0.325697,-0.652971,-0.695828,2.00059,0.285886,1.0,0.151
7.32032,1.52619,0.164783,-0.456932,0.558082,-2.40137,1.34255,0.682148,-0.927428,2.38105,-0.132927,0.583638,-0.726305,-0.308616,-0.463793,-0.518256,0.211495,-1.05773,0.151142,-0.333933,0.479745,-2.21837,-0.430968,-1.30221,0.124346,1.38189,0.831422,1.41248,0.923077,-1.788,0.875106,-1.5527,-1.45344,-0.399911,0.435191,-1.99405,-1.83685,-1.86724,0.758637,0.95433,1.02469,0.303112,0.292331,-0.137807,1.0,0.151
12.4151,-0.571331,-0.844142,1.31007,1.80765,1.95973,-0.0760191,1.26849,0.474937,0.873504,0.438795,-1.21299,1.59717,1.11162,-1.09943,-2.46469,0.199887,1.17103,1.46965,-1.84909,-0.0682941,-0.26456,1.52853,0.941923,0.202138,0.25467,0.649934,0.0815198,0.334492,0.157061,-0.0855018,-0.289244,0.359872,0.371658,0.653719,-1.00456,-0.38281,-0.240112,0.170941,0.849956,-0.433514,-0.372926,0.578787,0.183146,1.0,0.151
2.42666,1.92932,0.169069,0.460779,2.20215,-0.0107615,0.758541,-0.579637,-1.76057,1.10055,0.899762,-1.49763,0.549255,-0.29122,0.567549,-0.635236,-0.317996,-1.05025,-1.62123,-0.630574,-0.538269,-0.343029,-1.13377,0.0742745,0.291639,0.515078,1.68827,0.769619,0.991926,-0.833428,1.76734,-0.439161,0.0751667,-2.29157,-0.787256,0.301316,-0.235863,0.464872,0.141913,-0.153984,-1.11347,-0.139076,-0.105597,-0.971364,1.0,0.151
9.26239,1.27805,0.215039,1.67686,2.11704,1.75428,0.465126,-0.113794,0.142521,2.71844,0.115531,0.401604,2.00065,-0.122352,-0.737159,0.233271,-0.0208523,-2.00019,-1.31125,0.253477,1.19033,0.747117,-0.602722,-0.102787,0.915161,-0.160557,0.385608,0.436034,0.485679,1.18246,-1.56414,-0.145045,1.12117,-0.803689,-1.58706,-0.575795,0.786015,-1.53791,0.732346,-0.519994,-0.0447859,0.284228,0.635094,1.08868,1.0,0.151
-1.39952,-1.3913,-1.79748,-0.694567,0.316751,-0.710261,0.924742,0.688959,0.74933,-1.18197,-1.43808,-0.460594,-0.00332729,-0.469279,0.26807,-0.960212,1.40428,0.864986,-0.648487,-0.014017,0.274808,1.84853,0.87642,0.494347,0.671491,0.169929,-1.24454,-1.63212,0.778543,0.739399,1.1818,-1.143,-1.30957,0.64608,-0.887472,0.213661,1.15385,0.409881,-0.294404,-0.365197,-1.14145,-1.11922,-0.115523,-0.105197,1.0,0.151
9.19676,1.82516,0.0916613,-0.305719,1.61171,1.0702,-0.578318,-1.5204,0.422838,-0.76696,0.264371,1.37876,-0.344584,0.777986,-0.638482,-0.00740168,0.608521,-0.722243,1.19275,0.571912,0.138761,-0.3518,0.75632,-0.655352,1.10478,0.663282,0.556715,-0.898679,0.949129,0.907435,-0.671536,1.30691,-0.527808,-0.877271,0.979531,1.80116,-0.849683,1.99217,-0.589037,1.75643,0.645006,-0.146569,-1.3116,1.94614,1.0,0.151
-1.81137,-0.410534,0.352664,0.703893,0.80425,-3.06459,0.275259,0.737969,0.56517,-0.594952,1.14167,1.69342,1.51104,0.747297,-0.24487,-0.172302,0.639822,-0.801364,0.343862,-0.555717,1.34488,-1.20353,-0.579156,2.05289,-0.412075,-1.48372,1.04889,0.84395,0.753567,-1.18262,0.595745,0.0276566,2.67829,1.00637,0.0604805,0.16288,2.91316,-1.27226,-2.55665,0.431724,0.351792,1.69041,0.711114,-0.251984,1.0,0.151
7.28924,1.66836,0.250767,0.742577,1.98064,-2.9612,0.555,-0.479341,0.75606,2.22094,-0.536698,-1.4704,-1.58532,-1.42442,-0.235577,1.73209,-0.708858,-0.287685,-0.306267,0.470283,-1.90462,1.91443,0.576222,0.522908,0.144724,0.218367,2.6922,0.170986,0.00886322,2.28508,1.16413,0.19516,2.18708,0.737317,0.930903,1.73344,1.29176,0.0836034,0.46157,1.22713,-2.27631,1.11667,-0.0779606,-1.52008,1.0,0.151
4.68666,-1.97267,-0.394198,-1.97923,1.17994,-2.77367,1.60787,0.019353,-1.17757,0.0723135,-0.284474,1.57521,0.22678,0.631937,0.360023,0.771902,1.15441,-0.910438,1.57139,-1.43072,1.25357,-0.157184,-0.31915,0.384919,-1.66929,0.0503257,1.16205,0.0547594,-0.936073,0.591353,-0.168563,-0.530127,-3.10237,1.06197,-0.380125,0.144014,-0.501193,0.316587,1.88652,-0.651856,-0.44302,-0.19463,-2.11692,-1.5508,1.0,0.151
5.59557,-1.33142,-1.31907,2.38218,1.32756,-3.37756,-0.842676,0.442935,-0.773438,-2.18161,0.384138,-0.232384,-0.803937,0.118355,-0.140635,1.09994,-0.520113,1.03648,-1.21977,1.45272,0.572387,-0.306284,1.22714,-0.254444,0.218771,1.65376,-0.174212,1.02543,1.16766,1.06026,0.988366,1.93273,0.865586,1.92501,-1.00511,0.841404,0.216801,-0.454944,-0.134484,-0.348984,0.0231727,0.620492,-0.601426,-1.12634,1.0,0.151
1.14973,3.09341,-0.234662,-0.179935,-0.0209178,2.40309,1.31839,-0.493578,1.02355,-0.0201817,-0.743295,-1.68491,0.940673,0.316462,0.891623,-0.860957,0.432296,1.83369,1.07743,0.884688,-1.0491,-0.597271,0.0596596,-0.696605,-1.095,0.965681,0.594147,-0.809868,-0.286034,-0.471276,-1.32739,-0.423525,-0.402722,-0.557842,-1.77852,-0.442204,0.0924759,0.992838,-0.639161,0.423059,0.0248597,-1.02622,-0.883515,-0.0743425,1.0,0.151
6.31209,1.04812,1.92683,0.415673,1.52542,1.26732,1.4537,1.06761,-1.20414,1.19912,0.189424,-0.131688,-1.03022,-2.36771,0.772325,-0.353799,2.47347,0.495234,-0.506241,-0.333349,-1.78119,-1.60563,1.13187,0.444225,0.280673,0.576884,-0.0607088,0.832578,-1.50594,-0.855354,1.23687,-0.674725,0.00281049,2.74576,-1.53174,0.0256947,0.0509816,-1.19912,0.012319,-1.09897,0.43539,-0.285447,2.00071,0.313696,1.0,0.151
9.33885,0.662773,-1.78211,0.702138,0.935212,1.30106,-0.998774,-0.278762,-0.185205,-1.85243,-0.266063,-0.62589,-0.234394,1.04604,1.03787,-1.4087,0.8048,0.0126343,-0.0818876,-0.0952216,-0.370668,-0.232724,1.3307,0.501462,-0.338538,-0.515327,1.50477,0.0939064,0.0553332,-0.996823,0.825405,0.314305,-1.13721,0.974727,-0.232759,-0.464126,-0.0954724,-0.323651,-0.0286068,-0.0466372,0.135963,-0.507342,-1.03561,-1.04595,1.0,0.151
7.0602,0.482944,0.189787,0.0590675,2.43067,-1.08519,-0.123518,-0.480257,-0.438762,-1.40421,-0.766606,0.203501,-0.2439,0.471413,-0.0591504,0.794354,1.84147,-1.51403,-0.11303,0.399256,-0.0699546,-0.878064,0.196425,1.87067,-1.20689,0.392411,-0.494169,1.11225,-1.65624,-0.614753,-0.867988,0.197827,0.438829,-0.497391,0.667365,-0.36632,-0.0428187,1.55374,1.59754,-0.484899,-0.0697696,-1.30999,0.991168,-0.360991,1.0,0.151
0.155573,2.45494,-0.341757,-0.213766,1.49022,-1.01426,-0.189359,-1.84274,0.461998,-0.0308354,1.15449,-0.188881,0.864677,-1.66045,-0.365152,0.18955,1.03269,-0.229089,-0.126974,-1.10151,1.76906,0.885113,0.454861,-0.902983,0.60615,-1.65021,0.934164,0.627327,2.24484,0.423967,0.44593,-0.755417,-0.667305,-0.988256,1.29045,-0.876006,1.69784,-1.17872,0.980837,1.71097,0.887451,0.482438,0.482889,-1.87065,1.0,0.151
0.598897,-0.816996,-0.913779,-1.64415,0.797003,1.08522,1.43084,-0.480607,-0.284564,1.29085,-0.87616,-0.439656,-1.05213,-0.431633,-0.64106,0.971427,-0.340511,2.25159,-0.591294,1.71035,0.143707,0.593618,0.499769,1.03129,-1.12611,1.52976,0.741183,0.434791,-1.12333,-0.523651,0.338273,0.679039,-0.0189452,1.2478,-0.524763,-0.632977,0.63673,-0.994883,-0.0878265,1.08867,1.31322,-0.785843,-0.0205018,0.810756,1.0,0.151
2.86557,0.846908,-0.611286,-0.146676,1.43357,2.98211,0.659575,0.936195,-1.25259,-1.34861,-1.13521,-1.37862,-0.12381,-0.803704,-0.943325,-0.936111,1.16537,-1.15359,0.232303,0.511571,-0.447403,0.0829328,-0.285066,-0.870873,0.102149,0.738865,0.346732,-0.444944,0.301422,-0.302958,-0.661215,-0.37059,1.23728,1.14337,-0.635867,0.501104,1.4005,-0.945652,-0.638565,0.652229,0.821358,-0.579329,-0.342353,-0.409857,1.0,0.151
2.27008,-0.500462,-1.08568,0.040674,0.20116,-1.81591,1.2292,-0.0622898,-1.77182,-0.0333829,-1.47461,0.756475,-1.21111,1.20436,0.604036,2.28549,1.49469,0.261373,-0.73302,0.893261,0.440488,-0.811469,-0.128644,0.536252,0.429024,-1.20612,-0.403628,0.716328,-0.849886,0.334354,-0.453026,0.0247473,0.095282,1.80588,0.811506,1.47521,-1.13772,-0.166577,-0.0234468,0.31591,-0.352504,-0.680642,-0.242233,0.153491,1.0,0.151
4.20913,1.69146,-2.3382,0.0844175,0.277683,3.13338,0.420007,0.93732,-0.339412,-0.541167,-0.469329,2.70156,-0.12506,1.66699,0.863499,1.05498,-0.072323,0.95941,-0.729366,-0.829694,-0.175945,-0.00706222,-1.75959,-0.325517,1.81535,0.576395,-0.301493,-0.450802,-1.36407,1.25142,-1.87852,-0.727208,-2.76308,0.511434,1.66987,-0.328282,0.233856,0.0710614,1.00795,-1.4412,1.19054,-1.854,0.37614,-1.12003,1.0,0.151
3.57308,1.10636,-0.122457,0.275544,1.37066,-1.50999,-0.456836,0.665726,-2.32599,1.58599,0.878726,-0.462396,-0.0471055,-0.44902,-0.465965,-0.146002,0.95036,-1.39817,-1.31809,-0.519203,1.55884,-0.720015,-0.347987,-1.48772,0.211294,0.0312076,-0.386695,-0.305659,-1.2745,-0.692229,-1.09908,0.537718,-0.960254,0.785962,1.12528,-0.441507,0.598304,0.579332,-0.395912,-0.72304,0.775071,-0.0402987,-1.30868,0.690616,1.0,0.151
4.93596,-0.59944,-0.608274,0.175415,0.272824,-0.458616,0.557084,-0.125312,-0.188759,0.197146,2.5494,1.04083,-2.2165,-1.8182,-0.694978,0.390443,1.22548,0.109607,-0.830585,0.476845,-0.608821,2.19356,-1.38767,0.831048,-0.251909,0.750308,-0.167651,-0.290823,-0.840003,1.27758,1.06002,-1.81297,0.0677966,0.531642,-0.136404,1.58473,1.54229,-0.588087,-1.70993,-0.963254,1.55918,0.343746,0.0840374,-0.0313801,1.0,0.151
9.18402,0.620999,-0.0206605,1.32562,2.49305,3.11397,-1.24019,-0.900828,-0.266581,1.33384,0.00836299,-0.839192,-0.880314,0.773604,-1.72566,-0.24098,-1.47726,-1.06475,-0.514129,-0.0437571,-0.626157,1.01846,1.98667,0.0839884,-1.22288,-0.447108,-2.49232,-0.933568,-0.584698,0.433446,1.03019,0.401835,-0.698225,-1.85452,-0.131054,0.666811,-1.0527,0.197009,0.401707,0.210782,1.0242,-0.124695,-0.877406,0.745434,1.0,0.151
1.91902,1.38017,-1.38779,0.0220284,1.58959,3.77575,-0.196341,-1.08692,-1.39926,1.2362,1.60361,0.41185,0.305525,1.19028,-0.114355,1.21865,-0.375304,-0.774298,-1.61137,-0.288228,-0.937373,1.37728,-1.39623,0.244515,2.16676,-0.687952,-0.537912,-1.28276,0.993792,0.807433,-1.20184,0.910511,-0.712612,1.14725,1.27915,-0.315622,-0.171557,-0.312551,0.503045,-0.878551,-0.304685,0.658189,-0.805776,-0.433868,1.0,0.151
0.0102361,-1.7192,0.0854798,-1.94197,2.49755,-0.263584,-0.725509,-1.32777,-2.15732,-1.67477,-1.76948,-1.41052,-1.07631,-0.817293,-1.47292,0.878526,-0.714253,-0.382712,-1.63468,0.271039,1.18483,-0.0376561,0.588754,-1.04468,0.521693,1.6101,-2.17483,0.564876,2.29627,0.941337,-0.50194,-2.00141,-1.08071,-1.56197,1.95058,0.143176,-0.815685,0.622668,-0.901689,0.0802229,-1.06737,-0.76118,-0.343845,1.4288,1.0,0.151
6.59445,-0.371,0.48272,-0.80095,2.17567,-0.779607,-1.15894,0.316939,0.375452,0.11851,-0.812786,0.620769,1.0652,-0.232015,-0.394612,-0.940597,0.562954,-0.349862,-0.267294,-1.32278,0.243322,-0.123215,1.15306,0.803952,0.222547,-0.459232,-0.290481,0.656978,1.13391,-1.9959,-0.119575,1.27031,-0.75921,-0.0098371,0.699971,-1.39771,-0.539513,0.630248,0.960756,-0.479739,-1.725,1.11273,-0.352406,-0.892572,1.0,0.151
6.22516,1.33639,0.597281,-0.994348,0.098224,-0.308564,0.590774,0.288099,-0.352003,-0.157711,0.192345,-1.85203,-1.56177,0.678894,-0.103275,0.287917,-0.579306,0.675457,-0.60706,0.0475026,0.772269,-1.06293,0.55884,0.77394,-0.383663,-0.0129308,-0.473031,0.813359,-1.07503,0.0151183,0.286705,-0.785263,0.00253528,1.55724,-2.32847,1.86044,0.985615,0.464025,-1.10613,1.58846,0.556427,0.0575713,-0.205893,0.647455,1.0,0.151
5.70293,-0.261589,-0.807489,1.1464,0.919516,0.470184,0.275925,0.866834,0.703639,0.139781,0.821212,0.347224,0.521434,-0.168877,0.26047,-0.556777,-2.27831,1.14729,1.40049,-0.567856,2.01228,-0.780739,-1.26701,2.60257,-0.780737,-0.461168,0.113524,-1.02056,-0.0128481,-2.41197,-0.678726,1.88266,-0.611867,0.0406314,-0.905424,-0.0401004,0.22872,1.37728,0.5629,-1.05421,0.986653,1.32921,0.79974,-1.80054,1.0,0.151
7.36255,0.0256872,-0.684511,0.393864,1.1012,2.10353,-0.552639,-1.0373,2.30111,-0.764361,1.11558,0.106571,0.957529,0.448008,-0.575561,0.556487,0.101742,1.33697,0.635906,0.58466,0.615548,-2.41498,0.417663,-0.312764,0.534736,0.131332,-0.764538,-1.31437,-0.0566209,-1.57341,-0.96012,-1.91999,-0.0572304,-0.198264,1.29824,1.50314,-0.649297,0.983593,0.176355,0.343505,-0.351941,0.579896,-1.4751,1.2833,1.0,0.151
6.3528,0.783297,-0.355344,1.12864,1.55518,0.920232,0.869452,-2.08979,-0.288371,-1.61467,1.43386,0.275178,0.461527,0.440558,0.264936,-1.60355,-0.829326,-0.629044,1.29709,0.469991,-0.116094,-0.778194,-0.96086,0.475065,-1.82942,-1.0795,0.457723,0.992925,1.09151,-1.33547,-1.13953,0.555581,0.0816258,0.206905,0.401502,0.742681,-0.30847,-0.522322,-2.30534,1.28463,1.1531,0.312047,0.525601,1.2467,1.0,0.151
8.99468,-1.84334,-1.05723,0.269253,0.686976,-1.93048,0.621071,0.848451,-1.70115,1.14744,0.25459,0.735015,-0.183795,0.508107,-0.96998,-1.26396,0.276231,-0.771915,-0.341919,0.493716,1.397,0.965903,-0.895626,-0.350048,-0.0501607,-0.223119,0.230734,0.927108,0.401402,1.34069,1.08609,1.36181,-0.857432,-1.18102,-0.889695,0.00596181,0.541727,-1.12535,1.47325,0.369394,-0.00515291,-0.455169,0.00148406,1.53716,1.0,0.151
0.962055,0.155601,0.0323794,-1.3949,3.23131,-2.76484,-0.178679,-1.92351,1.13155,-0.486332,1.24603,-2.55027,-1.92015,1.04104,-0.16866,-0.321346,0.7594,0.408544,1.0056,0.145823,-0.791696,1.30669,0.346984,0.601753,0.466061,1.27437,0.354364,1.00067,0.852473,-0.0868741,0.385185,0.283493,-0.358333,-1.3582,-0.246665,-0.117655,0.0564727,-0.23793,0.227301,0.773924,0.801613,-0.145075,-0.660796,-0.900377,1.0,0.151
1.78589,1.42054,-1.3242,0.480822,3.01619,2.09058,-0.391422,0.494657,-0.371667,2.02457,0.388334,0.829864,-0.451482,-0.684159,-0.634845,0.323557,0.400159,0.122187,-0.0173639,1.10572,0.212052,-0.203608,-0.149652,0.626388,0.969736,0.981283,1.18103,-0.269247,-0.466457,-1.12426,-1.00839,0.319311,-0.431266,0.5077,-0.241724,1.42467,0.374111,-0.63659,2.11539,-0.267398,0.227106,-0.675343,-1.55735,-1.73188,1.0,0.151
1.63347,-2.62873,0.0997219,-0.0297982,0.292682,-3.16292,0.986427,-0.137324,-0.530962,1.36676,0.828579,-0.355804,0.547629,0.512489,-0.333167,-1.97255,0.487591,-0.309811,0.680282,-0.876826,0.0121508,0.596783,-2.17476,-0.735707,-0.00992689,-0.773592,-0.728802,-0.835587,0.714776,-0.275126,-0.615563,1.57444,1.50437,0.211683,-0.447045,-0.737867,1.48748,0.00900427,0.686758,-0.127864,0.579137,0.872727,0.866562,-0.537122,1.0,0.151
0.903987,-1.14669,0.023047,-0.387702,1.39577,-1.15869,0.211038,0.0721324,1.74524,0.338496,-1.57137,0.266655,-1.00045,0.494523,0.57844,0.512295,-0.113264,-0.89608,0.815693,-1.30577,-1.53571,-0.373196,-0.442414,-0.752195,-0.170138,-2.22177,-0.384386,0.425324,-0.678219,0.0791991,-3.0852,-0.0211537,2.87718,-0.250662,-0.624127,-1.64519,0.910583,-1.33968,-0.134557,-1.37311,-1.34888,-1.36191,-1.24584,0.58409,1.0,0.151
5.98916,1.71806,0.382892,-1.14917,1.85305,2.40098,-0.80748,0.0456532,1.02241,-1.57902,-0.207412,1.01959,0.0190123,1.52147,-1.0391,0.888723,-0.684245,0.672628,2.08377,-1.91913,-2.20423,-0.321426,1.60448,-0.741225,0.531819,0.469564,-0.729672,-0.456807,1.10541,0.193052,0.340411,-0.522062,-0.979782,-0.00917549,0.131593,-1.20902,0.902342,1.20006,-1.43245,0.716423,-1.34935,0.10083,1.22088,-0.142733,1.0,0.151
1.96714,0.248132,0.903493,1.55914,3.11315,-1.11561,-0.265057,-0.492955,1.01803,-1.2717,-0.772007,1.02809,-1.48589,0.863808,-0.460606,-0.619936,-0.0659047,0.46103,1.48238,0.442174,-0.852428,1.027,1.68015,-0.248653,0.493447,0.316048,-0.512644,-0.195408,0.424652,0.45774,1.41663,-1.20652,-2.06413,0.905658,1.56925,0.0657742,-0.289764,-1.14129,0.937619,0.732961,-0.0375347,-1.01343,0.0312519,2.06851,1.0,0.151
-0.0401606,1.74911,-0.630305,-0.307931,2.97599,-0.0421137,0.750168,-0.1824,0.327124,1.39751,0.779512,1.64587,0.0921297,-0.10822,-1.42805,1.92697,0.276577,-0.123412,0.908041,-0.14468,-0.965724,-1.79495,-0.140636,0.147925,1.11098,-0.8701,-0.737017,0.557992,-0.588438,-0.801285,0.203083,0.938061,0.177075,0.956406,0.0935233,-0.757313,0.352722,-1.12806,0.609055,-0.662576,-1.30317,-0.828156,0.524311,-0.00112429,1.0,0.151
8.35131,2.43063,0.468048,-1.07389,0.912667,-2.48049,-0.461004,0.0378729,1.37702,-0.932764,1.28181,0.522902,-0.721289,-0.686324,-1.31287,-0.40394,-0.47273,-0.333462,0.592113,-0.210172,0.459424,-0.211907,0.1727,0.932676,-0.399138,-1.3127,-1.94002,1.21646,1.05431,1.12108,-0.109682,-0.424822,0.714736,0.455029,0.500569,-0.0927461,0.182655,1.98541,-0.177474,0.545955,-0.309937,0.0713379,-0.315329,-0.800349,1.0,0.151
2.25274,0.916894,-0.608229,0.487492,0.0751418,1.86435,-1.51812,-0.34728,0.282362,-0.204927,1.45835,-0.530024,-0.291569,0.818545,-1.87264,2.05687,-0.371307,-1.16922,-0.400366,0.474705,-1.64085,-0.514563,-1.20293,0.20546,0.506668,-0.703874,0.0138374,-0.427083,-0.381333,0.490818,-0.416533,-0.591044,-0.130973,0.652459,-0.634193,-0.893592,1.49524,-0.345917,0.239016,0.472971,-0.456143,-1.42948,0.557933,-1.91587,1.0,0.151
8.48457,-0.610289,1.23901,2.20585,0.35196,1.29206,1.25702,-1.56453,0.897251,-0.501189,1.18088,1.45941,1.51327,-2.55627,0.5379,1.15459,0.293513,-0.796038,1.90966,-0.797585,-0.292376,0.103819,1.76833,-0.635918,1.04167,1.14706,0.0768975,0.684899,0.023892,0.639046,0.73003,1.01281,-0.965323,1.28491,0.355474,-0.700454,1.52352,0.292226,-0.24239,0.794196,-0.970499,-0.733598,-0.702252,-0.501589,1.0,0.151
2.36886,0.348328,-0.942681,-2.03881,2.28251,-1.66199,0.380198,1.19693,2.19475,-0.397433,-0.242953,-1.24275,1.3641,0.070861,1.30743,-0.427242,1.37117,-0.328411,-2.05271,-0.417948,0.844071,-1.28389,-1.32743,1.09726,-0.360031,-1.02528,1.08548,0.407005,-0.658962,0.746623,0.127244,0.178586,0.772291,-1.04405,-1.67468,0.992082,0.0424641,-1.3912,-0.688691,-0.915659,1.5627,-0.154499,0.331705,-0.419453,1.0,0.151
3.96821,0.0871231,-0.983768,-0.362794,1.24335,0.614145,-0.413409,-0.692844,0.465166,0.233625,1.74738,0.228379,-0.450688,-0.776335,-0.593556,-0.611968,-0.735483,0.455046,0.451335,0.787461,0.819342,-0.200042,-0.624635,0.737546,-1.61908,0.654695,-1.3099,0.376042,-0.15015,0.449728,-0.507637,1.61943,0.264944,-0.604825,-0.918448,-1.30833,0.592636,1.12609,-0.120311,0.645289,0.883624,-0.090511,0.851261,-0.618391,1.0,0.151
4.32832,1.10436,-1.78096,0.928999,0.903777,3.48304,-0.754451,0.345345,0.871989,-0.300184,-0.436506,-0.186598,-0.397764,0.135263,0.525629,1.17513,-0.0425473,-0.595461,-0.0526009,-1.28097,-0.873488,1.94727,-0.295146,1.10808,-1.52793,0.361393,0.879534,0.979075,-0.411336,-0.703216,1.1833,0.368493,1.5569,0.841805,0.58272,-1.13098,0.186832,-0.164941,0.686728,-0.207986,-0.0862156,-0.475733,0.79926,0.755882,1.0,0.151
4.2335,1.58915,-0.337118,0.115921,2.15363,-1.84624,0.865181,-0.452318,-1.0201,0.246229,-1.15474,0.991686,0.508375,0.967291,-0.571769,0.477369,0.433583,0.347481,-1.46145,1.00311,-1.67036,0.139858,1.65673,-1.6194,0.791002,-0.352799,-0.89943,-0.315448,-0.111614,0.213405,2.03252,-1.28995,-0.784237,-0.634083,0.297308,0.66226,1.01481,-1.05322,-0.0455056,0.554446,1.62529,-1.01574,0.0297268,0.404139,1.0,0.151
2.54295,-0.271304,-1.93849,-0.694618,1.41517,-0.691771,-0.951125,0.986898,1.40162,0.455191,-2.49255,0.850463,0.555566,0.0350794,0.219727,0.367096,0.808113,-0.52564,-0.585734,1.27748,0.201477,-0.01493,-0.562853,1.16223,0.494562,-0.368936,1.37325,1.00084,0.0705608,-1.09551,-0.0800537,-0.47992,-0.181557,-0.516205,-0.407031,-0.00825108,-0.971604,-0.617567,-1.30046,1.24737,-0.562841,-0.293488,-0.674972,0.633058,1.0,0.151
5.11,-0.19257,-0.304864,0.354357,0.707729,-0.762894,-0.306226,1.40919,-0.872304,0.418177,0.69913,-0.489893,1.75722,-1.04504,0.417421,-0.0673095,1.47188,0.285209,-0.0894814,0.813704,0.0618279,0.811721,0.507322,-0.302532,1.51324,0.202195,0.425731,-0.672626,-1.43479,0.727844,-1.04193,0.97115,-0.586283,0.810738,1.36111,0.232646,-0.993984,-0.0787633,-0.0586824,-0.134298,2.66395,0.349191,-0.259789,-0.941091,1.0,0.151
8.276,1.37059,-0.0650379,-0.158324,-0.382599,-1.05405,-0.164384,0.673642,0.225983,-0.40141,0.111306,1.27714,-1.64944,-0.222944,0.448598,0.683556,-2.5912,-0.42847,0.643902,-0.701123,-0.731929,-0.0797638,0.0612803,-0.846847,-0.506985,0.134906,0.66512,0.624278,0.501168,0.14352,0.66982,0.483395,0.831253,1.22822,0.748387,0.347225,1.50223,-0.605565,1.01089,-1.74484,1.51084,-0.731836,0.385628,0.281911,1.0,0.151
3.05011,-0.428013,1.91264,0.279032,2.00106,-1.37401,1.1963,0.728369,-0.665084,1.0994,0.982978,0.171771,0.956921,2.36178,-0.995785,-0.0861265,-0.0738032,-1.5293,0.519737,-0.83068,0.448995,-0.43724,0.725913,0.820726,0.257325,-0.704433,-1.23666,0.595402,2.74595,0.499749,-0.65245,-0.773507,-0.984559,-0.650485,-0.408935,-0.865849,-2.38384,-1.8946,0.57148,-2.16473,2.56634,-0.64037,-0.314354,-0.267382,1.0,0.151
8.57619,0.755184,0.455569,0.322161,-0.344769,-1.20432,-0.392206,0.670298,0.822148,1.19537,-1.7208,-1.61276,-1.2819,0.382499,0.948238,-0.224319,-1.19567,0.456616,-0.301055,-0.451118,0.170494,0.165758,1.4834,0.481827,-0.200516,0.0681005,1.95225,0.442491,-1.60878,0.341085,-1.17586,-0.365554,-2.21999,-2.15653,-0.127119,-0.513572,-0.865223,1.38341,1.20546,1.09937,-2.4219,0.338151,2.10684,-0.335308,1.0,0.151
5.31259,-0.56414,-0.410615,-3.27454,0.501424,-0.294062,-1.45503,0.279433,0.644844,-2.34112,-0.718946,1.37793,0.0396134,-1.63038,-1.11776,-0.118304,0.938946,0.477481,-0.65385,0.523852,-0.78936,-0.112884,0.6184,-1.27666,1.29471,-0.172685,1.00075,0.574556,-1.00009,0.25736,-0.0977257,0.252022,1.24387,-1.1568,2.18922,0.417625,0.162985,-2.05171,1.00371,-1.15471,-0.335195,-0.725799,0.0766031,0.33803,1.0,0.151
